,COUNTY,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
5029,ogle,2004,JUN,90.0,67.5,46.0,74.0,57.0666666667,36.0,100.0,71.9666666667,29.0,30.35,30.0016666667,29.55,10.0,9.1,1.0,29.0,7.0,4.49,12.0,0.0,0.0,7.0
5030,ogle,2004,JUL,89.0,69.9032258065,52.0,76.0,61.7419354839,48.0,100.0,77.0967741935,40.0,30.38,29.9683870968,29.59,10.0,8.48387096774,0.0,23.0,6.51612903226,3.27,11.0,0.0,4.0,8.0
5031,ogle,2004,AUG,89.0,65.7741935484,46.0,76.0,57.6129032258,37.0,100.0,77.0322580645,30.0,30.37,30.0206451613,29.76,10.0,9.06451612903,0.0,34.0,6.70967741935,6.89,13.0,0.0,6.0,8.0
5032,ogle,2004,SEP,84.0,65.3666666667,37.0,70.0,54.4666666667,33.0,100.0,71.5666666667,27.0,30.36,30.121,29.77,10.0,8.83333333333,0.0,28.0,6.33333333333,0.25,3.0,0.0,4.0,0.0
5033,ogle,2004,OCT,77.0,52.4838709677,28.0,68.0,44.0,22.0,100.0,77.3870967742,24.0,30.47,29.9906451613,29.37,10.0,8.25806451613,0.0,30.0,8.90322580645,2.55,13.0,0.0,3.0,1.0
5034,ogle,2004,NOV,64.0,41.3,18.0,61.0,35.2333333333,12.0,100.0,79.3666666667,23.0,30.81,30.1503333333,29.4,10.0,8.03333333333,0.0,25.0,8.36666666667,2.86,14.0,3.0,2.0,0.0
5035,ogle,2004,DEC,55.0,26.2580645161,-6.0,52.0,20.1935483871,-13.0,100.0,76.6774193548,31.0,30.69,30.0748387097,29.46,10.0,8.25806451613,0.0,36.0,10.4516129032,0.65,8.0,7.0,3.0,0.0
5036,ogle,2005,JAN,51.0,21.3548387097,-4.0,52.0,15.9677419355,-14.0,100.0,78.5806451613,41.0,30.9,30.2470967742,29.52,10.0,7.03225806452,0.0,33.0,9.29032258065,2.45,5.0,14.0,7.0,2.0
5037,ogle,2005,FEB,48.0,30.1785714286,8.0,40.0,24.6071428571,-2.0,100.0,79.5714285714,37.0,30.51,30.1253571429,29.41,10.0,6.53571428571,0.0,23.0,7.35714285714,1.44,7.0,15.0,2.0,0.0
5038,ogle,2005,MAR,75.0,34.0967741935,8.0,51.0,23.1935483871,-1.0,100.0,66.7419354839,26.0,30.32,29.9390322581,29.29,10.0,8.8064516129,0.0,38.0,9.32258064516,0.36,7.0,10.0,3.0,2.0
5039,ogle,2005,APR,82.0,52.6333333333,30.0,60.0,35.8666666667,14.0,100.0,56.9666666667,20.0,30.43,29.962,29.42,10.0,9.73333333333,2.0,29.0,9.53333333333,1.715,15.0,0.0,0.0,1.0
5040,ogle,2005,MAY,84.0,57.1290322581,26.0,63.0,42.5161290323,13.0,100.0,62.8387096774,16.0,30.37,29.9958064516,29.66,10.0,9.35483870968,1.0,32.0,9.45161290323,1.795,11.0,1.0,2.0,7.0
5041,ogle,2005,JUN,96.0,74.5,49.0,72.0,59.7666666667,38.0,100.0,64.8666666667,23.0,30.24,29.9226666667,29.59,10.0,9.03333333333,1.0,38.0,8.46666666667,2.47,10.0,0.0,0.0,11.0
5042,ogle,2005,JUL,99.0,74.4516129032,50.0,76.0,61.0967741935,47.0,100.0,67.1612903226,27.0,30.3,30.0141935484,29.72,10.0,9.38709677419,2.0,31.0,7.58064516129,1.475,8.0,0.0,0.0,6.0
5043,ogle,2005,AUG,97.0,72.7419354839,53.0,75.0,60.5161290323,48.0,100.0,68.8709677419,26.0,30.26,30.0087096774,29.69,10.0,8.83870967742,0.0,26.0,6.64516129032,5.125,7.0,0.0,2.0,7.0
5044,ogle,2005,SEP,93.0,68.5666666667,39.0,70.0,56.0333333333,29.0,100.0,67.5666666667,26.0,30.3,30.0703333333,29.73,10.0,8.66666666667,0.0,37.0,7.46666666667,1.88,11.0,0.0,3.0,6.0
5045,ogle,2005,OCT,88.0,53.935483871,26.0,69.0,42.6774193548,24.0,100.0,67.8709677419,24.0,30.46,30.1112903226,29.74,10.0,9.1935483871,0.0,30.0,8.29032258065,0.27,7.0,0.0,2.0,2.0
5046,ogle,2005,NOV,70.0,40.7666666667,12.0,60.0,30.5,-11.0,100.0,68.4333333333,22.0,30.59,29.9386666667,29.25,10.0,8.76666666667,1.0,38.0,11.9,2.835,8.0,8.0,0.0,3.0
5047,ogle,2005,DEC,42.0,20.1935483871,-8.0,36.0,16.4516129032,-11.0,100.0,82.2903225806,56.0,30.74,30.0383870968,29.53,10.0,6.8064516129,0.0,24.0,8.58064516129,1.06,4.0,20.0,5.0,0.0
5048,ogle,2006,JAN,54.0,33.6451612903,14.0,47.0,28.0322580645,10.0,100.0,79.9677419355,51.0,30.54,29.9393548387,29.32,10.0,7.58064516129,0.0,31.0,10.4193548387,3.04,9.0,10.0,5.0,1.0
5049,ogle,2006,FEB,59.0,26.6428571429,-11.0,38.0,15.2142857143,-21.0,100.0,63.6428571429,22.0,30.83,30.0860714286,29.55,10.0,9.25,0.0,29.0,10.7142857143,0.68,3.0,8.0,1.0,1.0
5050,ogle,2006,MAR,68.0,36.7741935484,14.0,57.0,27.6451612903,4.0,100.0,70.2903225806,20.0,30.55,30.0964516129,29.27,10.0,7.90322580645,0.0,38.0,10.0,3.94,13.0,8.0,6.0,4.0
5051,ogle,2006,APR,82.0,53.1,28.0,62.0,37.6,18.0,100.0,59.1666666667,18.0,30.33,29.9403333333,29.44,10.0,9.23333333333,1.0,29.0,10.5333333333,4.59,14.0,1.0,1.0,5.0
5052,ogle,2006,MAY,93.0,59.5161290323,36.0,70.0,48.1935483871,27.0,100.0,69.4838709677,22.0,30.26,29.8812903226,29.43,10.0,8.8064516129,0.0,32.0,8.12903225806,3.51,19.0,0.0,4.0,8.0
5053,ogle,2006,JUN,90.0,67.5,46.0,72.0,55.5,34.0,97.0,66.5666666667,25.0,30.21,30.0263333333,29.79,10.0,9.46666666667,2.0,24.0,6.63333333333,3.32,15.0,0.0,0.0,8.0
5054,ogle,2006,JUL,96.0,75.0967741935,55.0,79.0,65.1935483871,48.0,100.0,73.2580645161,34.0,30.37,29.9874193548,29.76,10.0,8.64516129032,0.0,31.0,6.67741935484,2.99,10.0,0.0,3.0,8.0
5055,ogle,2006,AUG,94.0,72.4838709677,52.0,76.0,62.0,46.0,100.0,71.2903225806,24.0,30.26,30.0225806452,29.77,10.0,8.41935483871,0.0,25.0,7.35483870968,3.57,9.0,0.0,3.0,6.0
5056,ogle,2006,SEP,83.0,61.0666666667,39.0,68.0,52.0333333333,35.0,100.0,74.0666666667,27.0,30.24,29.9733333333,29.54,10.0,8.4,0.0,28.0,7.8,2.93,14.0,0.0,5.0,6.0
5057,ogle,2006,OCT,86.0,48.064516129,25.0,68.0,37.1612903226,16.0,100.0,68.6451612903,26.0,30.55,29.9806451613,29.44,10.0,9.12903225806,2.0,32.0,9.83870967742,3.54,13.0,2.0,1.0,3.0
5058,ogle,2006,NOV,68.0,41.6666666667,16.0,56.0,32.2333333333,9.0,100.0,71.2666666667,29.0,30.51,30.102,29.54,10.0,8.16666666667,0.0,30.0,9.13333333333,2.725,10.0,2.0,3.0,2.0
5059,ogle,2006,DEC,54.0,31.5161290323,-3.0,52.0,25.3548387097,-7.0,100.0,77.1612903226,32.0,30.69,30.1377419355,29.57,10.0,7.67741935484,0.0,26.0,10.0,2.545,9.0,3.0,6.0,1.0
5060,ogle,2007,JAN,51.0,26.064516129,-2.0,46.0,19.4193548387,-5.0,96.0,73.6774193548,39.0,30.72,30.0961290323,29.59,10.0,7.70967741935,0.0,30.0,10.6129032258,0.85,6.0,15.0,2.0,0.0
5061,ogle,2007,FEB,48.0,16.1428571429,-13.0,38.0,7.96428571429,-22.0,92.0,68.8214285714,43.0,30.68,30.0889285714,29.32,10.0,7.75,0.0,33.0,10.6785714286,1.455,2.0,15.0,2.0,0.0
5062,ogle,2007,MAR,80.0,42.7741935484,12.0,60.0,32.4838709677,0.0,100.0,68.4838709677,24.0,30.61,30.0974193548,29.02,10.0,7.96774193548,0.0,36.0,10.6129032258,3.3,13.0,7.0,4.0,5.0
5063,ogle,2007,APR,84.0,47.4666666667,20.0,57.0,32.6666666667,1.0,93.0,60.7333333333,20.0,30.32,29.978,29.36,10.0,9.2,1.0,35.0,11.4666666667,2.775,13.0,4.0,1.0,3.0
5064,ogle,2007,MAY,92.0,65.2258064516,39.0,65.0,46.7096774194,22.0,93.0,56.4516129032,14.0,30.41,30.0906451613,29.77,10.0,9.29032258065,1.0,37.0,10.064516129,1.265,13.0,0.0,0.0,2.0
5065,ogle,2007,JUN,93.0,71.1333333333,48.0,74.0,57.5666666667,41.0,93.0,64.6,26.0,30.22,29.97,29.46,10.0,8.76666666667,0.0,38.0,7.03333333333,4.085,15.0,0.0,3.0,8.0
5066,ogle,2007,JUL,93.0,73.5161290323,53.0,74.0,60.0967741935,46.0,93.0,65.8387096774,31.0,30.3,29.994516129,29.71,10.0,9.1935483871,1.0,31.0,6.45161290323,2.445,9.0,0.0,0.0,7.0
5067,ogle,2007,AUG,92.0,74.7096774194,54.0,76.0,64.4838709677,48.0,97.0,72.7096774194,24.0,30.27,29.9935483871,29.73,10.0,8.35483870968,0.0,38.0,6.16129032258,13.985,18.0,0.0,4.0,12.0
5068,ogle,2007,SEP,92.0,67.2333333333,35.0,73.0,52.8666666667,27.0,93.0,62.1333333333,23.0,30.43,30.0743333333,29.72,10.0,9.53333333333,1.0,41.0,7.6,2.045,6.0,0.0,2.0,4.0
5069,ogle,2007,OCT,88.0,58.6774193548,30.0,69.0,46.7741935484,21.0,96.0,65.1290322581,27.0,30.64,30.0029032258,29.23,10.0,9.22580645161,0.0,39.0,9.22580645161,1.45,10.0,0.0,1.0,0.0
5070,ogle,2007,NOV,65.0,38.4666666667,15.0,54.0,26.2,-4.0,93.0,62.7666666667,22.0,30.52,30.1073333333,29.65,10.0,8.9,0.0,39.0,9.46666666667,0.445,6.0,4.0,3.0,2.0
5071,ogle,2007,DEC,47.0,25.3225806452,-4.0,45.0,20.6129032258,-8.0,100.0,80.4838709677,45.0,30.53,30.0761290323,29.19,10.0,5.25806451613,0.0,33.0,8.87096774194,3.325,8.0,21.0,12.0,0.0
5072,ogle,2008,JAN,63.0,21.1935483871,-16.0,56.0,15.5483870968,-21.0,100.0,74.0967741935,45.0,30.8,30.0764516129,29.13,10.0,7.16129032258,0.0,38.0,10.0967741935,1.175,5.0,17.0,5.0,1.0
5073,ogle,2008,FEB,42.0,20.4482758621,-6.0,39.0,13.8275862069,-18.0,100.0,73.6896551724,46.0,30.57,30.0234482759,29.04,10.0,6.72413793103,0.0,32.0,9.20689655172,3.09,6.0,19.0,5.0,1.0
5074,ogle,2008,MAR,61.0,34.064516129,8.0,57.0,23.8709677419,-4.0,100.0,66.8709677419,22.0,30.51,30.0893548387,29.49,10.0,8.16129032258,0.0,30.0,9.22580645161,2.245,7.0,11.0,3.0,1.0
5075,ogle,2008,APR,78.0,50.2666666667,25.0,66.0,37.3,18.0,93.0,64.1666666667,15.0,30.5,29.98,29.36,10.0,8.76666666667,0.0,33.0,10.5,5.45,14.0,7.0,2.0,4.0
5076,ogle,2008,MAY,82.0,57.3870967742,35.0,67.0,43.1935483871,26.0,93.0,61.1935483871,19.0,30.45,29.8741935484,29.37,10.0,9.58064516129,1.0,44.0,9.54838709677,3.155,13.0,0.0,0.0,5.0
5077,ogle,2008,JUN,88.0,70.7666666667,53.0,76.0,58.4666666667,40.0,100.0,67.8333333333,24.0,30.22,29.886,29.55,10.0,9.16666666667,0.0,49.0,8.46666666667,6.31,18.0,0.0,4.0,11.0
5078,ogle,2008,JUL,89.0,73.4516129032,51.0,74.0,62.6774193548,46.0,100.0,70.4838709677,33.0,30.18,29.9551612903,29.72,10.0,9.41935483871,1.0,29.0,6.38709677419,7.375,12.0,0.0,0.0,10.0
5079,ogle,2008,AUG,89.0,71.5161290323,52.0,76.0,59.9677419355,41.0,100.0,68.5806451613,23.0,30.23,30.0125806452,29.72,10.0,9.09677419355,0.0,46.0,5.51612903226,1.925,7.0,0.0,3.0,4.0
5080,ogle,2008,SEP,93.0,65.9333333333,43.0,72.0,56.1666666667,38.0,100.0,73.5666666667,32.0,30.36,30.109,29.56,10.0,8.16666666667,0.0,20.0,5.66666666667,6.375,10.0,0.0,6.0,3.0
5081,ogle,2008,OCT,85.0,52.1612903226,26.0,64.0,40.3225806452,19.0,100.0,65.2258064516,20.0,30.48,30.1761290323,29.62,10.0,9.32258064516,0.0,36.0,7.45161290323,1.71,11.0,0.0,3.0,0.0
5082,ogle,2008,NOV,74.0,39.0666666667,14.0,57.0,29.6,6.0,96.0,69.3333333333,35.0,30.61,30.0443333333,29.35,10.0,8.66666666667,0.0,30.0,9.5,1.43,11.0,10.0,1.0,1.0
5083,ogle,2008,DEC,49.0,19.9677419355,-8.0,48.0,15.0322580645,-16.0,100.0,76.8387096774,51.0,30.71,30.0603225806,29.37,10.0,7.22580645161,0.0,33.0,10.8064516129,4.235,6.0,23.0,9.0,0.0
5084,ogle,2009,JAN,41.0,14.0322580645,-25.0,34.0,7.45161290323,-30.0,96.0,73.0322580645,42.0,30.8,30.0848387097,29.32,10.0,7.87096774194,0.0,29.0,8.51612903226,0.86,3.0,15.0,4.0,1.0
5085,ogle,2009,FEB,59.0,26.4285714286,-3.0,48.0,19.4285714286,-8.0,100.0,73.2142857143,42.0,30.69,30.1121428571,29.38,10.0,8.28571428571,0.0,31.0,9.96428571429,2.25,5.0,8.0,6.0,1.0
5086,ogle,2009,MAR,75.0,39.1612903226,9.0,57.0,27.2903225806,-1.0,100.0,64.8709677419,21.0,30.77,30.1116129032,29.43,10.0,8.8064516129,0.0,38.0,10.1290322581,5.815,10.0,3.0,1.0,4.0
5087,ogle,2009,APR,84.0,48.8,27.0,64.0,33.5,8.0,100.0,60.2666666667,19.0,30.46,29.9806666667,29.56,10.0,8.96666666667,0.0,31.0,11.0,4.605,12.0,1.0,1.0,5.0
5088,ogle,2009,MAY,86.0,59.3548387097,34.0,66.0,45.4193548387,23.0,100.0,64.6451612903,21.0,30.42,29.9916129032,29.52,10.0,9.35483870968,1.0,36.0,8.51612903226,3.38,12.0,0.0,0.0,5.0
5089,ogle,2009,JUN,93.0,68.6666666667,46.0,76.0,57.1,36.0,100.0,70.0666666667,28.0,30.21,29.886,29.55,10.0,9.3,0.0,43.0,7.13333333333,7.38,14.0,0.0,2.0,8.0
5090,ogle,2009,JUL,85.0,67.1290322581,50.0,68.0,57.5806451613,44.0,100.0,73.4838709677,34.0,30.18,29.9687096774,29.66,10.0,9.09677419355,0.0,35.0,6.22580645161,2.635,14.0,0.0,3.0,6.0
5091,ogle,2009,AUG,88.0,68.3548387097,45.0,76.0,60.0322580645,43.0,100.0,75.1612903226,36.0,30.35,30.0074193548,29.6,10.0,8.87096774194,0.0,32.0,6.90322580645,7.21,13.0,0.0,4.0,7.0
5092,ogle,2009,SEP,85.0,64.1333333333,44.0,70.0,54.3666666667,35.0,100.0,72.1666666667,25.0,30.38,30.116,29.42,10.0,7.93333333333,0.0,35.0,5.06666666667,1.71,7.0,0.0,7.0,0.0
5093,ogle,2009,OCT,72.0,47.4838709677,25.0,63.0,40.6129032258,17.0,100.0,76.3870967742,36.0,30.46,29.9761290323,29.34,10.0,8.70967741935,0.0,31.0,8.64516129032,5.955,18.0,1.0,1.0,2.0
5094,ogle,2009,NOV,71.0,44.0,26.0,54.0,34.4666666667,20.0,100.0,70.2666666667,28.0,30.53,30.091,29.7,10.0,8.63333333333,0.0,29.0,8.16666666667,1.46,10.0,1.0,3.0,0.0
5095,ogle,2009,DEC,56.0,23.7741935484,-3.0,37.0,18.7741935484,-9.0,100.0,77.9677419355,41.0,30.63,30.034516129,28.91,10.0,7.12903225806,0.0,28.0,9.03225806452,3.59,7.0,20.0,5.0,0.0
5096,ogle,2010,JAN,41.0,18.4516129032,-10.0,39.0,12.5806451613,-14.0,100.0,77.3225806452,40.0,30.61,30.1512903226,29.17,10.0,7.48387096774,0.0,28.0,8.45161290323,0.9,3.0,11.0,4.0,0.0
5097,ogle,2010,FEB,39.0,24.3571428571,-2.0,32.0,17.2857142857,-5.0,100.0,72.8928571429,40.0,30.43,30.0728571429,29.79,10.0,7.03571428571,0.0,26.0,7.64285714286,0.71,0.0,18.0,3.0,0.0
5098,ogle,2010,MAR,77.0,41.5161290323,19.0,52.0,29.7741935484,12.0,100.0,66.4193548387,17.0,30.46,30.0074193548,29.49,10.0,8.25806451613,0.0,26.0,8.1935483871,1.425,8.0,1.0,4.0,1.0
5099,ogle,2010,APR,84.0,55.0333333333,26.0,63.0,38.5333333333,15.0,100.0,58.6,21.0,30.38,29.915,29.23,10.0,9.3,0.0,39.0,10.5,2.91,14.0,1.0,1.0,4.0
5100,ogle,2010,MAY,93.0,61.8387096774,32.0,72.0,48.3548387097,25.0,100.0,65.1612903226,20.0,30.4,29.9829032258,29.5,10.0,8.90322580645,0.0,39.0,8.90322580645,5.85,14.0,0.0,2.0,6.0
5101,ogle,2010,JUN,88.0,70.5666666667,53.0,74.0,61.1333333333,44.0,100.0,73.6666666667,31.0,30.33,29.9283333333,29.54,10.0,8.9,0.0,38.0,7.03333333333,6.13,15.0,0.0,2.0,9.0
5102,ogle,2010,JUL,92.0,75.6774193548,54.0,76.0,64.8064516129,49.0,100.0,70.9032258065,34.0,30.39,29.9722580645,29.72,10.0,9.09677419355,0.0,30.0,6.83870967742,9.42,16.0,0.0,3.0,6.0
5103,ogle,2010,AUG,92.0,74.8709677419,52.0,76.0,64.0967741935,46.0,100.0,71.6774193548,30.0,30.25,29.9751612903,29.7,10.0,9.29032258065,0.0,29.0,5.93548387097,1.965,10.0,0.0,2.0,6.0
5104,ogle,2010,SEP,92.0,64.9666666667,42.0,72.0,51.6333333333,37.0,100.0,65.3666666667,23.0,30.25,29.982,29.7,10.0,9.63333333333,1.0,38.0,8.13333333333,1.925,15.0,0.0,0.0,7.0
5105,ogle,2010,OCT,90.0,55.6129032258,28.0,63.0,38.4838709677,21.0,96.0,57.0967741935,18.0,30.49,30.0070967742,28.95,10.0,9.70967741935,1.0,44.0,7.77419354839,3.025,6.0,0.0,0.0,3.0
5106,ogle,2010,NOV,72.0,41.9,17.0,58.0,30.4666666667,6.0,100.0,65.3666666667,28.0,30.51,30.0453333333,29.55,10.0,8.93333333333,1.0,29.0,9.56666666667,1.36,13.0,1.0,1.0,1.0
5107,ogle,2010,DEC,53.0,20.5806451613,-3.0,50.0,14.7096774194,-9.0,96.0,73.7419354839,49.0,30.57,30.1119354839,29.48,10.0,6.61290322581,0.0,38.0,8.41935483871,1.755,3.0,16.0,11.0,0.0
5108,ogle,2011,JAN,37.0,20.1290322581,-9.0,31.0,11.6451612903,-15.0,92.0,68.4516129032,32.0,30.55,30.0819354839,29.44,10.0,7.29032258065,0.0,28.0,8.29032258065,0.935,1.0,24.0,1.0,0.0
5109,ogle,2011,FEB,52.0,24.8928571429,-20.0,48.0,17.1428571429,-24.0,93.0,69.6785714286,35.0,30.56,30.0475,29.54,10.0,7.57142857143,0.0,37.0,9.60714285714,1.925,4.0,14.0,3.0,0.0
5110,ogle,2011,MAR,67.0,37.6129032258,20.0,54.0,24.8064516129,0.0,93.0,62.4193548387,16.0,30.56,30.14,29.48,10.0,8.87096774194,0.0,29.0,9.06451612903,3.43,8.0,7.0,1.0,4.0
5111,ogle,2011,APR,84.0,49.1333333333,28.0,62.0,36.7333333333,15.0,93.0,65.8333333333,26.0,30.43,29.8303333333,29.18,10.0,8.6,0.0,36.0,11.3666666667,3.43,20.0,2.0,1.0,3.0
5112,ogle,2011,MAY,91.0,59.8709677419,30.0,71.0,47.9032258065,24.0,100.0,67.7096774194,27.0,30.45,29.9158064516,29.51,10.0,9.16129032258,0.0,45.0,10.2903225806,3.215,18.0,0.0,2.0,7.0
5113,ogle,2011,JUN,96.0,70.5333333333,51.0,73.0,59.1,42.0,100.0,69.5,28.0,30.28,29.9056666667,29.54,10.0,9.06666666667,0.0,55.0,8.46666666667,3.415,11.0,0.0,4.0,6.0
5114,ogle,2011,JUL,100.0,79.1935483871,58.0,80.0,65.935483871,46.0,100.0,67.8709677419,31.0,30.13,29.96,29.75,10.0,9.29032258065,0.0,35.0,6.1935483871,4.63,11.0,0.0,3.0,9.0
5115,ogle,2011,AUG,95.0,72.8064516129,53.0,82.0,62.7419354839,50.0,100.0,72.3225806452,42.0,30.11,29.9306451613,29.63,10.0,9.09677419355,0.0,25.0,5.09677419355,4.475,9.0,0.0,3.0,7.0
5116,ogle,2011,SEP,93.0,61.6666666667,37.0,76.0,51.0666666667,26.0,100.0,70.2,28.0,30.43,30.0216666667,29.48,10.0,9.0,1.0,46.0,7.86666666667,5.35,10.0,0.0,5.0,2.0
5117,ogle,2011,OCT,83.0,53.9677419355,28.0,62.0,41.0967741935,22.0,100.0,64.6129032258,28.0,30.38,30.0241935484,29.51,10.0,9.61290322581,0.0,31.0,7.25806451613,1.585,8.0,0.0,5.0,1.0
5118,ogle,2011,NOV,67.0,41.7333333333,21.0,52.0,32.5333333333,7.0,100.0,70.7333333333,23.0,30.38,30.011,29.29,10.0,9.1,1.0,33.0,10.6333333333,4.13,11.0,2.0,0.0,0.0
5119,ogle,2011,DEC,56.0,32.7419354839,10.0,53.0,25.7741935484,2.0,100.0,76.0322580645,36.0,30.56,30.1329032258,29.45,10.0,8.51612903226,0.0,29.0,8.48387096774,2.095,10.0,9.0,3.0,0.0
5120,ogle,2012,JAN,57.0,27.6774193548,0.0,47.0,19.6451612903,-13.0,100.0,71.6774193548,30.0,30.48,29.9877419355,29.31,10.0,8.25806451613,0.0,36.0,9.38709677419,1.255,3.0,12.0,2.0,0.0
5121,ogle,2012,FEB,52.0,30.6206896552,8.0,45.0,22.8275862069,-6.0,100.0,71.8275862069,23.0,30.51,30.1037931034,29.44,10.0,7.68965517241,0.0,32.0,9.03448275862,1.33,6.0,9.0,8.0,1.0
5122,ogle,2012,MAR,84.0,52.6129032258,17.0,63.0,40.3870967742,3.0,100.0,65.935483871,22.0,30.58,29.9951612903,29.37,10.0,9.09677419355,0.0,36.0,10.8709677419,2.115,12.0,5.0,1.0,4.0
5123,ogle,2012,APR,73.0,50.2,27.0,63.0,35.6,12.0,93.0,62.3,19.0,30.42,30.0213333333,29.47,10.0,9.4,1.0,38.0,9.73333333333,4.165,16.0,0.0,0.0,5.0
5124,ogle,2012,MAY,99.0,65.4838709677,40.0,68.0,47.8064516129,28.0,100.0,59.0,18.0,30.3,29.9725806452,29.51,10.0,9.48387096774,0.0,39.0,9.22580645161,1.635,14.0,0.0,2.0,10.0
5125,ogle,2012,JUN,100.0,73.0333333333,48.0,76.0,54.1333333333,36.0,97.0,56.4333333333,22.0,30.21,29.9433333333,29.63,10.0,9.93333333333,1.0,32.0,8.53333333333,0.68,8.0,0.0,0.0,3.0
5126,ogle,2012,JUL,105.0,81.1290322581,60.0,76.0,64.1935483871,43.0,97.0,61.4838709677,21.0,30.18,29.9664516129,29.56,10.0,9.70967741935,0.0,46.0,6.61290322581,2.7,11.0,0.0,1.0,8.0
5127,ogle,2012,AUG,95.0,72.1290322581,50.0,70.0,57.9677419355,43.0,100.0,64.064516129,24.0,30.19,29.9916129032,29.76,10.0,9.41935483871,0.0,46.0,5.54838709677,2.39,9.0,0.0,3.0,3.0
5128,ogle,2012,SEP,96.0,63.2666666667,31.0,69.0,48.2,27.0,100.0,63.9666666667,20.0,30.38,30.0326666667,29.76,10.0,9.56666666667,0.0,40.0,7.23333333333,1.755,9.0,0.0,4.0,4.0
5129,ogle,2012,OCT,79.0,50.7741935484,28.0,66.0,39.0,14.0,100.0,67.4516129032,23.0,30.49,29.9683870968,29.32,10.0,9.35483870968,1.0,31.0,9.64516129032,2.43,12.0,0.0,1.0,2.0
5130,ogle,2012,NOV,68.0,39.4666666667,11.0,57.0,30.3,8.0,100.0,70.2333333333,32.0,30.56,30.1836666667,29.68,10.0,8.7,0.0,38.0,7.33333333333,0.625,4.0,3.0,4.0,1.0
5131,ogle,2012,DEC,69.0,33.6451612903,8.0,61.0,27.7419354839,6.0,100.0,79.1612903226,40.0,30.48,30.0096774194,29.12,10.0,8.12903225806,0.0,33.0,9.22580645161,2.515,11.0,11.0,4.0,0.0
5132,ogle,2013,JAN,62.0,24.6129032258,-3.0,58.0,17.3548387097,-11.0,100.0,72.5806451613,39.0,30.7,30.1319354839,29.28,10.0,8.74193548387,0.0,38.0,10.0,3.105,8.0,11.0,4.0,2.0
5133,ogle,2013,FEB,52.0,23.8928571429,-4.0,45.0,18.7857142857,-11.0,100.0,78.2142857143,46.0,30.44,30.0114285714,29.45,10.0,7.71428571429,0.0,33.0,10.4642857143,3.01,4.0,18.0,2.0,0.0
5134,ogle,2013,MAR,57.0,29.7741935484,2.0,44.0,22.064516129,-1.0,100.0,72.1290322581,29.0,30.51,30.0874193548,29.58,10.0,8.1935483871,0.0,29.0,8.90322580645,2.35,7.0,16.0,5.0,0.0
5135,ogle,2013,APR,87.0,47.0666666667,21.0,60.0,35.0666666667,9.0,100.0,66.8666666667,23.0,30.53,29.9986666667,29.43,10.0,9.1,0.0,35.0,11.0,7.97,14.0,3.0,0.0,6.0
5136,ogle,2013,MAY,92.0,62.2580645161,33.0,72.0,49.1935483871,23.0,100.0,66.2580645161,17.0,30.48,29.9732258065,29.62,10.0,9.29032258065,0.0,36.0,9.0,3.18,15.0,0.0,1.0,6.0
5137,ogle,2013,JUN,90.0,69.5,44.0,75.0,58.1,41.0,100.0,71.0666666667,29.0,30.18,29.9316666667,29.62,10.0,9.36666666667,0.0,43.0,7.46666666667,7.735,18.0,0.0,2.0,10.0
5138,ogle,2013,JUL,94.0,72.9677419355,51.0,76.0,61.9677419355,44.0,100.0,70.7096774194,32.0,30.32,30.0419354839,29.74,10.0,9.38709677419,2.0,38.0,6.45161290323,1.945,8.0,0.0,1.0,3.0
5139,ogle,2013,AUG,96.0,72.4193548387,50.0,74.0,60.8709677419,44.0,100.0,70.0322580645,30.0,30.27,30.0558064516,29.75,10.0,9.38709677419,0.0,26.0,5.83870967742,2.945,8.0,0.0,6.0,5.0
5140,ogle,2013,SEP,96.0,66.8,41.0,74.0,54.7,32.0,100.0,68.3333333333,25.0,30.41,30.0343333333,29.73,10.0,9.36666666667,0.0,30.0,7.2,1.615,7.0,0.0,5.0,2.0
5141,ogle,2013,OCT,84.0,52.0,23.0,72.0,42.9677419355,20.0,100.0,72.6774193548,25.0,30.44,30.0161290323,29.29,10.0,8.96774193548,0.0,25.0,7.35483870968,3.21,12.0,2.0,8.0,4.0
5142,ogle,2013,NOV,69.0,35.6,9.0,63.0,27.4666666667,2.0,100.0,70.7666666667,33.0,30.77,30.1826666667,29.15,10.0,8.93333333333,0.0,38.0,10.0,2.105,9.0,6.0,2.0,1.0
5143,ogle,2013,DEC,52.0,19.6774193548,-11.0,50.0,14.8064516129,-15.0,100.0,78.2258064516,47.0,30.76,30.1235483871,29.51,10.0,7.03225806452,0.0,29.0,8.45161290323,1.73,6.0,21.0,5.0,0.0
5144,ogle,2014,JAN,41.0,12.1935483871,-18.0,36.0,6.25806451613,-28.0,100.0,73.7741935484,37.0,30.62,30.0274193548,29.42,10.0,7.74193548387,0.0,40.0,11.5806451613,2.015,2.0,22.0,3.0,0.0
